"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1013139263167320064","https://twitter.com/TheSpec/status/1013139263167320064","Canadian Press reporters travelled to South Africa and India to investigate the growing epidemic of drug resistance, which experts describe as the single greatest threat to human health on the planet. https://t.co/hfC1MlwNwI","2018-06-30 19:16 +0000","3005.0","23.0","0.007653910149750416","1.0","0.0","0.0","3.0","12.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013138116293431296","https://twitter.com/TheSpec/status/1013138116293431296","A century-old cure may help ward off superbugs, the ‘global climate change of health’ https://t.co/7MlXq3Chl1 https://t.co/r63xIKmNRP","2018-06-30 19:12 +0000","2688.0","55.0","0.020461309523809524","0.0","0.0","0.0","2.0","45.0","0.0","3.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013129809474416640","https://twitter.com/TheSpec/status/1013129809474416640","Ford’s cabinet criticized for lack of diversity https://t.co/t0mpHb9ADZ https://t.co/8Qvtlxfjc5","2018-06-30 18:39 +0000","3759.0","200.0","0.05320563979781857","2.0","4.0","4.0","4.0","48.0","0.0","2.0","0.0","0","0","0","0","0","136","136","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013121504056184832","https://twitter.com/TheSpec/status/1013121504056184832","Prankster calls the president, and the White House puts him right through https://t.co/c2EswatigY https://t.co/8FBC0S7jW9","2018-06-30 18:06 +0000","2895.0","79.0","0.027288428324697755","1.0","0.0","6.0","1.0","66.0","0.0","2.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013117688460337153","https://twitter.com/TheSpec/status/1013117688460337153","On Wednesday, when a radio shock jock and comedian dialed the White  House switchboard impersonating a senator's aide, he found himself patched through to Trump on Air Force One. https://t.co/t3R4PpfD0B","2018-06-30 17:50 +0000","4411.0","246.0","0.05576966674223532","2.0","0.0","8.0","2.0","226.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013113463672004608","https://twitter.com/TheSpec/status/1013113463672004608","U.S. steel tariffs cause lay offs in Ontario https://t.co/rKzL5B434j https://t.co/rVpazY8Je1","2018-06-30 17:34 +0000","3211.0","148.0","0.046091560261600745","3.0","0.0","0.0","2.0","126.0","0.0","2.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013105142785175553","https://twitter.com/TheSpec/status/1013105142785175553","First Nations woman fights to stay in Canada https://t.co/HJtvH8e8Hw https://t.co/WrmyB9UeYL","2018-06-30 17:01 +0000","2682.0","48.0","0.017897091722595078","1.0","0.0","2.0","1.0","26.0","0.0","2.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013096839237681153","https://twitter.com/TheSpec/status/1013096839237681153","Six dead, including three children, in head-on collision on Saskatchewan highway https://t.co/MkK47UbwNM https://t.co/Djbrci7a7O","2018-06-30 16:28 +0000","2968.0","57.0","0.019204851752021565","1.0","0.0","0.0","1.0","49.0","0.0","2.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013086791430230016","https://twitter.com/TheSpec/status/1013086791430230016","Police and the Ontario Fire Marshal are investigating three Saturday morning fires in Hamilton's lower city, all within a kilometre of each other and that firefighters were called to within a period of just over 2 hours https://t.co/cWTF1xEa5e","2018-06-30 15:48 +0000","6123.0","214.0","0.034950187816429855","5.0","1.0","2.0","4.0","188.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013064360992927744","https://twitter.com/TheSpec/status/1013064360992927744","Fresh tasting AAAA Prime Rib patties, but the best part was the bun-to-burger ratio at Patties Burger Bar in Stoney Creek, writes Alana Hudson
  https://t.co/LUJ9Px9mIZ","2018-06-30 14:19 +0000","3801.0","115.0","0.030255196001052354","0.0","0.0","6.0","1.0","96.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013059870164217857","https://twitter.com/TheSpec/status/1013059870164217857","The best defence is a good offence. Especially if that offence has the help of a good defence, writes Steve Milton @Ticats #CFL https://t.co/NtHU29LMgM","2018-06-30 14:01 +0000","3047.0","30.0","0.009845749917952083","0.0","0.0","3.0","2.0","23.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013058859378888704","https://twitter.com/TheSpec/status/1013058859378888704","The Canadian Children's Rights Council is calling for an end to a labour dispute that has closed a Hamilton youth detention facility for more than two months https://t.co/iotG09oKgw","2018-06-30 13:57 +0000","2765.0","37.0","0.013381555153707052","1.0","0.0","2.0","2.0","31.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013053772942184448","https://twitter.com/TheSpec/status/1013053772942184448","Hamilton police are seeking witnesses after a man was injured in a shooting on Elgin Street near Barton Street East early Saturday morning https://t.co/U8toKWQdKM","2018-06-30 13:36 +0000","5624.0","138.0","0.02453769559032717","0.0","1.0","0.0","0.0","130.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013048869238779904","https://twitter.com/TheSpec/status/1013048869238779904","When she was a teenager Amy Montour rejected her Six Nations home, but later emerged to become a palliative care physician and return to the place she never really left https://t.co/b53u9rO0Zu","2018-06-30 13:17 +0000","3562.0","126.0","0.03537338573834924","0.0","0.0","2.0","7.0","112.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013048603617751041","https://twitter.com/TheSpec/status/1013048603617751041","The Hamilton Tiger-Cats pivot was spectacular in Friday night's 31-17 win over the Winnipeg Blue Bombers, throwing for 369 yards and strafing the predominantly zone coverage with a ruthless efficiency that slowly broke the Bombers' will. @Ticats @CFL https://t.co/oxmzDXENYv","2018-06-30 13:16 +0000","3407.0","34.0","0.009979454065159965","1.0","1.0","5.0","4.0","18.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1013048335798808576","https://twitter.com/TheSpec/status/1013048335798808576","What's happening in Hamilton: Canada's 151st birthday is Sunday, with it comes our first real taste of summer. It's going to be hot. Be sure you have plenty of water and know where you can take shelter before you go. Have a fun and safe Canada Day weekend https://t.co/9Js7a2U5w9","2018-06-30 13:15 +0000","3260.0","62.0","0.01901840490797546","2.0","0.0","1.0","3.0","56.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012933519775956992","https://twitter.com/TheSpec/status/1012933519775956992","Suspect mistakenly released from custody: Toronto police https://t.co/4ycj9TcGa4 https://t.co/Ozy5gv8EKn","2018-06-30 05:39 +0000","4676.0","284.0","0.06073567151411463","5.0","0.0","0.0","3.0","108.0","0.0","3.0","0.0","0","0","0","0","0","165","165","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012925455454752770","https://twitter.com/TheSpec/status/1012925455454752770","Doug Ford sworn in as Ontario premier https://t.co/zGNdpxTKFJ https://t.co/Nlw5BQXMI1","2018-06-30 05:07 +0000","2942.0","40.0","0.013596193065941536","1.0","0.0","7.0","2.0","13.0","0.0","0.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012917415267610624","https://twitter.com/TheSpec/status/1012917415267610624","Two killed in attack on Mali HQ of counterterror force https://t.co/UpGJjlZTZH https://t.co/8fq2B4CAcj","2018-06-30 04:35 +0000","2837.0","32.0","0.011279520620373634","0.0","0.0","0.0","0.0","13.0","0.0","2.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012909102400323584","https://twitter.com/TheSpec/status/1012909102400323584","Witnesses say bystanders saved blind man on subway tracks https://t.co/r2jjK5HkjN https://t.co/VGMWj39Gsz","2018-06-30 04:02 +0000","3601.0","73.0","0.02027214662593724","4.0","0.0","11.0","0.0","29.0","0.0","2.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012907092707966977","https://twitter.com/TheSpec/status/1012907092707966977","Mining sector helps lift Toronto stocks https://t.co/0iFaybCVSe https://t.co/aGfPl8p8Od","2018-06-30 03:54 +0000","2595.0","13.0","0.005009633911368015","1.0","0.0","1.0","0.0","5.0","0.0","2.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012899041087139840","https://twitter.com/TheSpec/status/1012899041087139840","Canada announces billions in retaliatory tariffs against US https://t.co/B3PpDrVIpN https://t.co/42cur6c63f","2018-06-30 03:22 +0000","3705.0","103.0","0.027800269905533064","1.0","0.0","11.0","2.0","75.0","0.0","2.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012891929326080000","https://twitter.com/TheSpec/status/1012891929326080000","Hamilton Ticats pivot Jeremiah Masoli was spectacular in Friday night's 31-17 win over the Winnipeg Blue Bombers
#CFL #Ticats #hamont
https://t.co/LjF1GL3EkO","2018-06-30 02:53 +0000","4137.0","65.0","0.015711868503746677","1.0","0.0","17.0","1.0","37.0","2.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012890987201323008","https://twitter.com/TheSpec/status/1012890987201323008","Viola Desmond honoured with Walk of Fame star https://t.co/q1r1iB0h9C https://t.co/WkvbWjZ1Ck","2018-06-30 02:50 +0000","3241.0","27.0","0.008330762110459735","3.0","0.0","7.0","5.0","7.0","0.0","0.0","1.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012882933898596352","https://twitter.com/TheSpec/status/1012882933898596352","Canada’s Foreign Affairs Minister Chrystia Freeland says ""we had no choice but to retaliate"" over U.S. tariffs https://t.co/vw1ACeXQBo https://t.co/rrYUUvacy0","2018-06-30 02:18 +0000","5160.0","118.0","0.022868217054263566","4.0","0.0","7.0","4.0","24.0","0.0","5.0","0.0","0","0","0","0","0","74","74","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012874877106155520","https://twitter.com/TheSpec/status/1012874877106155520","Police officer apologizes for kissing girl, woman https://t.co/EGC1Cti07a https://t.co/YmMDdP55FA","2018-06-30 01:46 +0000","3867.0","157.0","0.04059994828032066","0.0","0.0","0.0","0.0","123.0","0.0","4.0","0.0","0","0","0","0","0","30","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012870351712186368","https://twitter.com/TheSpec/status/1012870351712186368","Desman concert free after meagre ticket sales https://t.co/JBVeknOeGq https://t.co/NNnDukT1Ws","2018-06-30 01:28 +0000","4834.0","170.0","0.03516756309474555","0.0","3.0","1.0","2.0","101.0","0.0","5.0","0.0","0","0","0","0","0","58","58","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012866577836883968","https://twitter.com/TheSpec/status/1012866577836883968","Ottawa details list of U.S. tariff targets, offers up to $2B in support https://t.co/aJnG21PRTw https://t.co/F7kLNy9jbb","2018-06-30 01:13 +0000","3483.0","55.0","0.015790984783232844","2.0","0.0","1.0","0.0","30.0","0.0","1.0","0.0","0","0","0","0","0","21","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012861539790082048","https://twitter.com/TheSpec/status/1012861539790082048","An office run by two ‘racist psychopathic’ dentists and their mother, or a ‘useless, insubordinate fraudster’ employee. How can a judge decide when all of the parties fail to tell the truth, Ed Canning writes. https://t.co/AwLchRnsdL","2018-06-30 00:53 +0000","3491.0","61.0","0.017473503294185046","1.0","0.0","0.0","1.0","55.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012858264994713600","https://twitter.com/TheSpec/status/1012858264994713600","Employment law: A tale of two offices https://t.co/G7WjmdODKN https://t.co/miAQdWJKPH","2018-06-30 00:40 +0000","2872.0","25.0","0.008704735376044569","0.0","0.0","0.0","0.0","22.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012849968376213505","https://twitter.com/TheSpec/status/1012849968376213505","Witnesses to Toronto subway rescue say men who leapt into action are heroes https://t.co/Yus5w3O9Dz https://t.co/Htd1pGsrKg","2018-06-30 00:07 +0000","3837.0","121.0","0.03153505342715663","5.0","0.0","11.0","1.0","59.0","0.0","3.0","0.0","0","0","0","0","0","42","42","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012842581049466880","https://twitter.com/TheSpec/status/1012842581049466880","This Canada Day, Weather Network host Saphia Khambalia's patriotic Canadian story began more than 11,000 kilometres away @SaphiaTWN https://t.co/mVk07KoI2D","2018-06-29 23:37 +0000","3007.0","42.0","0.013967409378117725","1.0","0.0","1.0","1.0","37.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012841665785024513","https://twitter.com/TheSpec/status/1012841665785024513","EU moves on migrant plans, while 100 reported missing at sea https://t.co/RrI8AzVi2t https://t.co/nghB89xjBt","2018-06-29 23:34 +0000","2372.0","7.0","0.002951096121416526","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012838260329115649","https://twitter.com/TheSpec/status/1012838260329115649","A chill went up the spine of most editors and many working journalists this week after news a gunman shot up a newsroom near Washington, D.C., killing five journalists, writes Paul Berton https://t.co/HaOyDeGWWs","2018-06-29 23:20 +0000","3572.0","30.0","0.0083986562150056","5.0","1.0","3.0","1.0","17.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012833359662157825","https://twitter.com/TheSpec/status/1012833359662157825","US-Canada ketchup war escalates https://t.co/aEevszB3eV https://t.co/Yygzo9c0pM","2018-06-29 23:01 +0000","4034.0","136.0","0.03371343579573624","2.0","2.0","7.0","2.0","100.0","0.0","6.0","1.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012831918361120768","https://twitter.com/TheSpec/status/1012831918361120768","""We've had more of a summer already, and summer is only a week old."" Daytime temperatures in Hamilton on the weekend are expected to reach near record highs of 34 C on Saturday, and 33 C on Sunday
https://t.co/oJGERGna1s","2018-06-29 22:55 +0000","3186.0","26.0","0.008160703075957313","2.0","0.0","3.0","0.0","18.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012831204389916678","https://twitter.com/TheSpec/status/1012831204389916678","Halton police are looking for a man who allegedly sexually assaulted a 13-year-old girl at a local waterfront park in October https://t.co/e02pclYWKP","2018-06-29 22:52 +0000","4816.0","124.0","0.02574750830564784","6.0","0.0","2.0","3.0","108.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012825306665664514","https://twitter.com/TheSpec/status/1012825306665664514","Kids at playground shooting traumatized: Cops https://t.co/6WcT47oS6c https://t.co/SXLGH46q7c","2018-06-29 22:29 +0000","2527.0","49.0","0.019390581717451522","0.0","0.0","0.0","1.0","35.0","0.0","0.0","0.0","0","0","0","0","0","13","13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012821286102302720","https://twitter.com/TheSpec/status/1012821286102302720","Children enjoy Summer Discovery day camp for PA Day at Peterborough Museum and Archives https://t.co/7J9Ho1PDth https://t.co/rRTuxSE5Ez","2018-06-29 22:13 +0000","2366.0","8.0","0.0033812341504649195","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012818335027867648","https://twitter.com/TheSpec/status/1012818335027867648","Heinz vs. French's: A ketchup war is brewing, and Prime Minister Justin Trudeau is about to step into the middle of it https://t.co/yUCFn8UFkD","2018-06-29 22:01 +0000","4290.0","164.0","0.03822843822843823","4.0","0.0","7.0","3.0","141.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012817257087492096","https://twitter.com/TheSpec/status/1012817257087492096","Feds offer up to $2B in trade dispute help https://t.co/YUDqWYlK6A https://t.co/wYxjWDGF3W","2018-06-29 21:57 +0000","3020.0","26.0","0.008609271523178808","3.0","0.0","0.0","0.0","12.0","0.0","0.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012816316082868225","https://twitter.com/TheSpec/status/1012816316082868225","In a noisy, sweltering Stelco steel mill, against a backdrop of steelworkers in orange work outfits, Foreign Affairs Minister Chrystia Freeland told a media conference that Canada ""will not back down"" in the evolving trade war with the United States. https://t.co/YM1qTmuZJQ","2018-06-29 21:53 +0000","12849.0","243.0","0.018911977585804342","23.0","11.0","55.0","3.0","110.0","0.0","41.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012808949010071552","https://twitter.com/TheSpec/status/1012808949010071552","Grads with a first job need to establish good financial habits early: experts https://t.co/c0kaE7Pzyg https://t.co/Xk9VZRPTDX","2018-06-29 21:24 +0000","2316.0","17.0","0.007340241796200345","0.0","0.0","1.0","0.0","11.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012807278280495104","https://twitter.com/TheSpec/status/1012807278280495104","Hamilton police are investigating after a skydiving plane was forced to  make an emergency landing in a farmer's field in Flamborough https://t.co/F7FoCbQrJ3","2018-06-29 21:17 +0000","3086.0","73.0","0.023655217109526897","1.0","0.0","3.0","2.0","57.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012804923073761280","https://twitter.com/TheSpec/status/1012804923073761280","Getting Out: Your guide to theatre and concerts in Hamilton and area https://t.co/ffpOzExAYp https://t.co/3QTkm53gmn","2018-06-29 21:08 +0000","2300.0","33.0","0.014347826086956521","0.0","0.0","1.0","0.0","23.0","0.0","0.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012800896877490177","https://twitter.com/TheSpec/status/1012800896877490177","‘Together we will blaze a new trail,’ says Ontario’s new Premier Doug Ford https://t.co/ac3B4V0IcQ https://t.co/VNy0SQ9QDB","2018-06-29 20:52 +0000","2640.0","29.0","0.010984848484848484","0.0","0.0","6.0","0.0","11.0","0.0","3.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012796861202087937","https://twitter.com/TheSpec/status/1012796861202087937","Lucky Ones punk to the bone https://t.co/qU47S4qBjs https://t.co/WOIUlc93LZ","2018-06-29 20:36 +0000","2047.0","21.0","0.010258915486077186","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012795750927958020","https://twitter.com/TheSpec/status/1012795750927958020","The situation was horrific: Two train cars had just run over, crushed and severed her little leg. But foremost on Khelyse Crowe-Kasule's mind was how her dad would react when he found her critically injured on the track just west of Gage Park https://t.co/GAe7X4j3u8","2018-06-29 20:31 +0000","3437.0","232.0","0.06750072737852779","3.0","0.0","3.0","1.0","219.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1012792582785544192","https://twitter.com/TheSpec/status/1012792582785544192","Bali airport reopens after ash threat stranded thousands https://t.co/ZCKJ0wza4s https://t.co/W1MhjO9xBc","2018-06-29 20:19 +0000","2118.0","17.0","0.008026440037771483","0.0","0.0","1.0","1.0","6.0","0.0","0.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
